,Date,Day,Day_Timeframe,Timestamp,Timeframe,Speed,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State
277,2020.01.06,,,11.45.25,,0,LTE,-97,-10,6.0,14,-,4958,61,D
279,2020.01.06,,,11.45.27,,0,LTE,-97,-10,6.0,14,-,4499,66,D
281,2020.01.06,,,11.45.29,,0,LTE,-97,-10,6.0,14,-,282,10,D
283,2020.01.06,,,11.45.31,,0,LTE,-97,-10,6.0,14,-,3109,35,D
285,2020.01.06,,,11.45.34,,0,LTE,-97,-10,6.0,14,-,285,11,D
287,2020.01.06,,,11.45.36,,0,LTE,-97,-10,6.0,14,-,3426,61,D
289,2020.01.06,,,11.45.38,,0,LTE,-97,-10,6.0,14,-,283,11,D
290,2020.01.06,,,11.45.39,,0,LTE,-97,-10,6.0,14,-,2935,54,D
293,2020.01.06,,,11.45.42,,0,LTE,-97,-10,6.0,14,-,4382,69,D
296,2020.01.06,,,11.45.45,,0,LTE,-97,-10,6.0,14,-,3564,57,D
297,2020.01.06,,,11.45.46,,0,LTE,-97,-10,6.0,14,-,28,874,D
298,2020.01.06,,,11.45.47,,0,LTE,-97,-10,6.0,14,-,276,10,D
300,2020.01.06,,,11.45.50,,0,LTE,-97,-10,6.0,14,-,1832,32,D
301,2020.01.06,,,11.45.51,,0,LTE,-97,-10,6.0,14,-,279,10,D
302,2020.01.06,,,11.45.52,,0,LTE,-97,-10,6.0,14,-,4620,79,D
304,2020.01.06,,,11.45.54,,0,LTE,-97,-10,6.0,14,-,284,11,D
306,2020.01.06,,,11.45.56,,0,LTE,-97,-10,6.0,14,-,277,11,D
307,2020.01.06,,,11.45.57,,0,LTE,-97,-10,6.0,14,-,3195,55,D
310,2020.01.06,,,11.46.00,,0,LTE,-97,-10,6.0,14,-,12380,148,D
313,2020.01.06,,,11.46.03,,0,LTE,-97,-10,6.0,14,-,5744,86,D
315,2020.01.06,,,11.46.06,,0,LTE,-97,-10,6.0,14,-,283,11,D
316,2020.01.06,,,11.46.07,,0,LTE,-97,-10,6.0,14,-,7712,94,D
319,2020.01.06,,,11.46.10,,0,LTE,-97,-10,6.0,14,-,8940,106,D
321,2020.01.06,,,11.46.12,,0,LTE,-97,-10,6.0,14,-,286,13,D
323,2020.01.06,,,11.46.14,,0,LTE,-97,-10,6.0,14,-,6085,82,D
324,2020.01.06,,,11.46.15,,0,LTE,-97,-10,6.0,14,-,304,1676,D
325,2020.01.06,,,11.46.16,,0,LTE,-97,-10,6.0,14,-,57,1668,D
326,2020.01.06,,,11.46.17,,0,LTE,-97,-10,6.0,14,-,3937,1713,D
327,2020.01.06,,,11.46.18,,0,LTE,-97,-10,6.0,14,-,13,556,D
328,2020.01.06,,,11.46.19,,0,LTE,-97,-10,6.0,14,-,282,11,D
330,2020.01.06,,,11.46.22,,0,LTE,-97,-10,6.0,14,-,3524,44,D
332,2020.01.06,,,11.46.24,,0,LTE,-97,-10,6.0,14,-,7329,100,D
334,2020.01.06,,,11.46.26,,0,LTE,-97,-10,6.0,14,-,282,10,D
335,2020.01.06,,,11.46.27,,0,LTE,-97,-10,6.0,14,-,280,11,D
338,2020.01.06,,,11.46.30,,0,LTE,-97,-10,6.0,14,-,4504,61,D
340,2020.01.06,,,11.46.32,,0,LTE,-97,-10,6.0,14,-,5789,67,D
341,2020.01.06,,,11.46.33,,0,LTE,-97,-10,6.0,14,-,5496,74,D
342,2020.01.06,,,11.46.34,,0,LTE,-97,-10,6.0,14,-,5200,149,D
343,2020.01.06,,,11.46.35,,0,LTE,-97,-10,6.0,14,-,280,11,D
345,2020.01.06,,,11.46.38,,0,LTE,-97,-10,6.0,14,-,9611,100,D
347,2020.01.06,,,11.46.40,,0,LTE,-97,-10,6.0,14,-,7040,91,D
349,2020.01.06,,,11.46.42,,0,LTE,-97,-10,6.0,14,-,282,11,D
351,2020.01.06,,,11.46.44,,0,LTE,-97,-10,6.0,14,-,8063,110,D
352,2020.01.06,,,11.46.45,,0,LTE,-97,-10,6.0,14,-,12093,161,D
353,2020.01.06,,,11.46.46,,0,LTE,-97,-10,6.0,14,-,5173,920,D
355,2020.01.06,,,11.46.48,,0,LTE,-97,-10,6.0,14,-,282,7,D
356,2020.01.06,,,11.46.49,,0,LTE,-97,-10,6.0,14,-,859,29,D
357,2020.01.06,,,11.46.50,,0,LTE,-97,-10,6.0,14,-,11178,129,D
360,2020.01.06,,,11.46.54,,0,LTE,-97,-10,6.0,14,-,7733,97,D
361,2020.01.06,,,11.46.55,,0,LTE,-97,-10,6.0,14,-,7322,94,D
364,2020.01.06,,,11.46.58,,0,LTE,-97,-10,6.0,14,-,16308,175,D
366,2020.01.06,,,11.47.00,,0,LTE,-97,-10,6.0,14,-,13032,190,D
368,2020.01.06,,,11.47.02,,0,LTE,-97,-10,6.0,14,-,284,11,D
370,2020.01.06,,,11.47.04,,0,LTE,-97,-10,6.0,14,-,10912,134,D
371,2020.01.06,,,11.47.05,,0,LTE,-97,-10,6.0,14,-,3951,59,D
372,2020.01.06,,,11.47.06,,0,LTE,-97,-10,6.0,14,-,7942,127,D
373,2020.01.06,,,11.47.07,,0,LTE,-97,-10,6.0,14,-,2430,50,D
375,2020.01.06,,,11.47.10,,0,LTE,-97,-10,6.0,14,-,10402,118,D
377,2020.01.06,,,11.47.12,,0,LTE,-97,-10,6.0,14,-,11422,145,D
379,2020.01.06,,,11.47.14,,0,LTE,-97,-10,6.0,14,-,282,7,D
381,2020.01.06,,,11.47.16,,0,LTE,-97,-10,6.0,14,-,11681,153,D
383,2020.01.06,,,11.47.18,,0,LTE,-97,-10,6.0,14,-,13344,185,D
385,2020.01.06,,,11.47.20,,0,LTE,-97,-10,6.0,14,-,7189,82,D
386,2020.01.06,,,11.47.21,,0,LTE,-97,-10,6.0,14,-,282,10,D
388,2020.01.06,,,11.47.23,,0,LTE,-97,-10,6.0,14,-,13652,149,D
390,2020.01.06,,,11.47.25,,0,LTE,-97,-10,6.0,14,-,282,10,D
392,2020.01.06,,,11.47.28,,0,LTE,-97,-10,6.0,14,-,6209,76,D
394,2020.01.06,,,11.47.30,,0,LTE,-97,-10,6.0,14,-,285,11,D
395,2020.01.06,,,11.47.31,,0,LTE,-97,-10,6.0,14,-,13643,158,D
398,2020.01.06,,,11.47.34,,0,LTE,-97,-10,6.0,14,-,13069,136,D
400,2020.01.06,,,11.47.36,,0,LTE,-97,-10,6.0,14,-,283,11,D
401,2020.01.06,,,11.47.37,,0,LTE,-97,-10,6.0,14,-,47,8,D
402,2020.01.06,,,11.47.38,,0,LTE,-97,-10,6.0,14,-,17866,185,D
403,2020.01.06,,,11.47.39,,0,LTE,-97,-10,6.0,14,-,281,11,D
404,2020.01.06,,,11.47.40,,0,LTE,-97,-10,6.0,14,-,279,10,D
405,2020.01.06,,,11.47.41,,0,LTE,-97,-10,6.0,14,-,9929,97,D
406,2020.01.06,,,11.47.42,,0,LTE,-97,-10,6.0,14,-,1130,13,D
407,2020.01.06,,,11.47.44,,0,LTE,-97,-10,6.0,14,-,285,12,D
409,2020.01.06,,,11.47.46,,0,LTE,-97,-10,6.0,14,-,11795,152,D
410,2020.01.06,,,11.47.47,,0,LTE,-97,-10,6.0,14,-,29,876,D
411,2020.01.06,,,11.47.48,,0,LTE,-97,-10,6.0,14,-,276,10,D
413,2020.01.06,,,11.47.50,,0,LTE,-97,-10,6.0,14,-,6947,99,D
415,2020.01.06,,,11.47.52,,0,LTE,-97,-10,6.0,14,-,283,13,D
416,2020.01.06,,,11.47.53,,0,LTE,-97,-10,6.0,14,-,118,11,D
417,2020.01.06,,,11.47.54,,0,LTE,-97,-10,6.0,14,-,5511,60,D
418,2020.01.06,,,11.47.55,,0,LTE,-97,-10,6.0,14,-,278,10,D
420,2020.01.06,,,11.47.57,,0,LTE,-97,-10,6.0,14,-,14636,160,D
422,2020.01.06,,,11.48.00,,0,LTE,-97,-10,6.0,14,-,282,11,D
424,2020.01.06,,,11.48.02,,0,LTE,-97,-10,6.0,14,-,9489,126,D
425,2020.01.06,,,11.48.03,,0,LTE,-97,-10,6.0,14,-,288,7,D
428,2020.01.06,,,11.48.06,,0,LTE,-97,-10,6.0,14,-,8363,110,D
430,2020.01.06,,,11.48.08,,0,LTE,-97,-10,6.0,14,-,283,8,D
431,2020.01.06,,,11.48.09,,0,LTE,-97,-10,6.0,14,-,174,9,D
432,2020.01.06,,,11.48.10,,0,LTE,-97,-10,6.0,14,-,2512,30,D
433,2020.01.06,,,11.48.11,,0,LTE,-97,-10,6.0,14,-,4624,49,D
434,2020.01.06,,,11.48.12,,0,LTE,-97,-10,6.0,14,-,42,2,D
435,2020.01.06,,,11.48.13,,0,LTE,-97,-10,6.0,14,-,284,10,D
437,2020.01.06,,,11.48.16,,0,LTE,-97,-10,6.0,14,-,191,4,D
439,2020.01.06,,,11.48.18,,0,LTE,-97,-10,6.0,14,-,6922,92,D
441,2020.01.06,,,11.48.20,,0,LTE,-97,-10,6.0,14,-,1992,33,D
442,2020.01.06,,,11.48.21,,0,LTE,-97,-10,6.0,14,-,280,11,D
445,2020.01.06,,,11.48.24,,0,LTE,-97,-10,6.0,14,-,9105,97,D
447,2020.01.06,,,11.48.26,,0,LTE,-97,-10,6.0,14,-,2001,29,D
448,2020.01.06,,,11.48.27,,0,LTE,-97,-10,6.0,14,-,283,11,D
450,2020.01.06,,,11.48.29,,0,LTE,-97,-10,6.0,14,-,10172,128,D
452,2020.01.06,,,11.48.32,,0,LTE,-97,-10,6.0,14,-,281,10,D
453,2020.01.06,,,11.48.33,,0,LTE,-97,-10,6.0,14,-,16743,457,D
456,2020.01.06,,,11.48.36,,0,LTE,-97,-10,6.0,14,-,137,3,D
458,2020.01.06,,,11.48.38,,0,LTE,-97,-10,6.0,14,-,20382,376,D
459,2020.01.06,,,11.48.39,,0,LTE,-97,-10,6.0,14,-,116,1,D
462,2020.01.06,,,11.48.42,,0,LTE,-97,-10,6.0,14,-,13812,186,D
463,2020.01.06,,,11.48.43,,0,LTE,-97,-10,6.0,14,-,282,11,D
465,2020.01.06,,,11.48.45,,0,LTE,-97,-10,6.0,14,-,5559,77,D
466,2020.01.06,,,11.48.46,,0,LTE,-97,-10,6.0,14,-,5847,255,D
467,2020.01.06,,,11.48.47,,0,LTE,-97,-10,6.0,14,-,307,500,D
469,2020.01.06,,,11.48.50,,0,LTE,-97,-10,6.0,14,-,12273,152,D
470,2020.01.06,,,11.48.51,,0,LTE,-97,-10,6.0,14,-,7336,81,D
471,2020.01.06,,,11.48.52,,0,LTE,-97,-10,6.0,14,-,39,17,D
472,2020.01.06,,,11.48.53,,0,LTE,-97,-10,6.0,14,-,283,12,D
475,2020.01.06,,,11.48.56,,0,LTE,-97,-10,6.0,14,-,5908,89,D
476,2020.01.06,,,11.48.57,,0,LTE,-97,-10,6.0,14,-,3477,49,D
478,2020.01.06,,,11.48.59,,0,LTE,-97,-10,6.0,14,-,277,11,D
479,2020.01.06,,,11.49.00,,0,LTE,-97,-10,6.0,14,-,286,12,D
480,2020.01.06,,,11.49.01,,0,LTE,-97,-10,6.0,14,-,4695,65,D
484,2020.01.06,,,11.49.06,,0,LTE,-97,-10,6.0,14,-,282,10,D
486,2020.01.06,,,11.49.08,,0,LTE,-97,-10,6.0,14,-,13493,234,D
487,2020.01.06,,,11.49.09,,0,LTE,-97,-10,6.0,14,-,286,11,D
490,2020.01.06,,,11.49.12,,0,LTE,-97,-10,6.0,14,-,3678,43,D
492,2020.01.06,,,11.49.14,,0,LTE,-97,-10,6.0,14,-,281,11,D
493,2020.01.06,,,11.49.15,,0,LTE,-97,-10,6.0,14,-,2163,39,D
494,2020.01.06,,,11.49.16,,0,LTE,-97,-10,6.0,14,-,2986,28,D
495,2020.01.06,,,11.49.17,,0,LTE,-97,-10,6.0,14,-,284,11,D
497,2020.01.06,,,11.49.20,,0,LTE,-97,-10,6.0,14,-,415,19,D
498,2020.01.06,,,11.49.21,,0,LTE,-97,-10,6.0,14,-,3254,35,D
499,2020.01.06,,,11.49.22,,0,LTE,-97,-10,6.0,14,-,4367,60,D
501,2020.01.06,,,11.49.24,,0,LTE,-97,-10,6.0,14,-,284,11,D
502,2020.01.06,,,11.49.25,,0,LTE,-97,-10,6.0,14,-,284,12,D
503,2020.01.06,,,11.49.26,,0,LTE,-97,-10,6.0,14,-,3823,58,D
505,2020.01.06,,,11.49.28,,0,LTE,-97,-10,6.0,14,-,278,10,D
507,2020.01.06,,,11.49.30,,0,LTE,-97,-10,6.0,14,-,3392,58,D
508,2020.01.06,,,11.49.31,,0,LTE,-97,-10,6.0,14,-,1707,36,D
509,2020.01.06,,,11.49.32,,0,LTE,-97,-10,6.0,14,-,3039,35,D
510,2020.01.06,,,11.49.33,,0,LTE,-97,-10,6.0,14,-,282,11,D
511,2020.01.06,,,11.49.34,,0,LTE,-97,-10,6.0,14,-,287,12,D
514,2020.01.06,,,11.49.38,,0,LTE,-97,-10,6.0,14,-,7006,79,D
516,2020.01.06,,,11.49.40,,0,LTE,-97,-10,6.0,14,-,7515,80,D
517,2020.01.06,,,11.49.41,,0,LTE,-97,-10,6.0,14,-,284,11,D
520,2020.01.06,,,11.49.44,,0,LTE,-97,-10,6.0,14,-,287,11,D
522,2020.01.06,,,11.49.46,,0,LTE,-97,-10,6.0,14,-,6682,914,D
523,2020.01.06,,,11.49.47,,0,LTE,-97,-10,6.0,14,-,3459,54,D
525,2020.01.06,,,11.49.49,,0,LTE,-97,-10,6.0,14,-,283,10,D
