,Unnamed: 0,Date,Day,Timestamp,Speed,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State
3263,3263,2019.11.28,Day1,15:26:07,30,5G,-99,-19.0,-10.0,10,-87,279,7,D
3264,3264,2019.11.28,Day1,15:26:10,30,5G,-99,-19.0,-10.0,10,-87,276,8,D
3265,3265,2019.11.28,Day1,15:26:11,30,5G,-99,-19.0,-10.0,6,-89,545,10,D
3266,3266,2019.11.28,Day1,15:26:12,30,5G,-99,-19.0,-8.0,6,-89,281,8,D
3267,3267,2019.11.28,Day1,15:26:14,30,5G,-99,-16.0,-12.0,6,-89,1042,13,D
3268,3268,2019.11.28,Day1,15:26:15,30,5G,-99,-16.0,-12.0,6,-89,277,8,D
3269,3269,2019.11.28,Day1,15:26:16,30,5G,-98,-16.0,-6.0,7,-91,820,12,D
3270,3270,2019.11.28,Day1,15:26:18,30,5G,-98,-16.0,-6.0,7,-91,275,7,D
3271,3271,2019.11.28,Day1,15:26:20,30,5G,-97,-16.0,-6.0,12,-88,830,14,D
3272,3272,2019.11.28,Day1,15:26:22,30,5G,-95,-14.0,-1.0,12,-91,276,0,D
3273,3273,2019.11.28,Day1,15:26:23,30,5G,-93,-16.0,-4.0,7,-89,1513,9,D
3274,3274,2019.11.28,Day1,15:26:24,30,5G,-93,-16.0,-4.0,7,-89,17,876,D
3275,3275,2019.11.28,Day1,15:26:26,30,5G,-96,-20.0,-10.0,7,-92,287,6,D
3276,3276,2019.11.28,Day1,15:26:28,30,5G,-97,-18.0,-10.0,7,-92,1840,17,D
3277,3277,2019.11.28,Day1,15:26:30,30,5G,-99,-20.0,-8.0,7,-92,277,5,D
3278,3278,2019.11.28,Day1,15:26:31,30,5G,-99,-20.0,-8.0,7,-92,279,5,D
3279,3279,2019.11.28,Day1,15:26:32,30,5G,-94,-14.0,-2.0,7,-92,989,5,D
3280,3280,2019.11.28,Day1,15:26:33,30,5G,-94,-14.0,-2.0,7,-94,278,4,D
3281,3281,2019.11.28,Day1,15:26:36,30,5G,-94,-18.0,-7.0,11,-92,278,5,D
3282,3282,2019.11.28,Day1,15:26:37,30,5G,-93,-17.0,-6.0,11,-92,1333,15,D
3283,3283,2019.11.28,Day1,15:26:38,30,5G,-93,-17.0,-6.0,11,-92,277,8,D
3284,3284,2019.11.28,Day1,15:26:39,30,5G,-95,-15.0,-9.0,11,-92,494,11,D
3285,3285,2019.11.28,Day1,15:26:40,30,5G,-95,-15.0,-9.0,11,-92,1219,22,D
3286,3286,2019.11.28,Day1,15:26:43,30,5G,-92,-18.0,-9.0,11,-92,277,9,D
3287,3287,2019.11.28,Day1,15:26:44,30,5G,-95,-17.0,-8.0,11,-92,550,2,D
3288,3288,2019.11.28,Day1,15:26:46,30,5G,-94,-17.0,-8.0,10,-90,1845,24,D
3289,3289,2019.11.28,Day1,15:26:47,30,5G,-94,-17.0,-8.0,7,-92,279,9,D
3290,3290,2019.11.28,Day1,15:26:49,30,5G,-92,-18.0,-6.0,7,-92,2404,29,D
3291,3291,2019.11.28,Day1,15:26:52,30,5G,-93,-17.0,-5.0,7,-92,278,8,D
3292,3292,2019.11.28,Day1,15:26:54,30,5G,-94,-19.0,-7.0,7,-92,1289,23,D
3293,3293,2019.11.28,Day1,15:26:57,30,5G,-94,-18.0,-7.0,7,-92,4128,29,D
3294,3294,2019.11.28,Day1,15:27:00,30,5G,-94,-18.0,-8.0,7,-92,279,3,D
3295,3295,2019.11.28,Day1,15:27:02,30,5G,-94,-15.0,-1.0,7,-92,279,4,D
3296,3296,2019.11.28,Day1,15:27:03,30,5G,-94,-15.0,-1.0,7,-92,2137,11,D
3297,3297,2019.11.28,Day1,15:27:05,30,5G,-94,-16.0,-3.0,7,-92,275,4,D
3298,3298,2019.11.28,Day1,15:27:08,30,5G,-94,-16.0,-5.0,7,-92,2171,21,D
3299,3299,2019.11.28,Day1,15:27:10,30,5G,-93,-17.0,-4.0,7,-92,279,4,D
3300,3300,2019.11.28,Day1,15:27:12,30,5G,-93,-17.0,-4.0,7,-92,280,2,D
3301,3301,2019.11.28,Day1,15:27:13,30,5G,-93,-17.0,-5.0,7,-92,277,4,D
3302,3302,2019.11.28,Day1,15:27:16,30,5G,-93,-17.0,-3.0,7,-92,280,4,D
3303,3303,2019.11.28,Day1,15:27:17,30,5G,-93,-17.0,-3.0,7,-92,1382,13,D
3304,3304,2019.11.28,Day1,15:27:18,30,5G,-93,-14.0,-3.0,7,-92,275,8,D
3305,3305,2019.11.28,Day1,15:27:19,30,5G,-93,-14.0,-3.0,7,-92,38,4,D
3306,3306,2019.11.28,Day1,15:27:20,30,5G,-93,-16.0,-3.0,7,-92,20,0,D
3307,3307,2019.11.28,Day1,15:27:21,30,5G,-93,-16.0,-3.0,7,-92,2295,23,D
3308,3308,2019.11.28,Day1,15:27:25,30,5G,-93,-17.0,-8.0,7,-92,55,48,D
3309,3309,2019.11.28,Day1,15:27:26,30,5G,-93,-17.0,-8.0,7,-92,26,139,D
3310,3310,2019.11.28,Day1,15:27:27,30,5G,-94,-17.0,-5.0,7,-76,1891,44,D
3311,3311,2019.11.28,Day1,15:27:28,30,5G,-94,-17.0,-5.0,7,-76,283,8,D
3312,3312,2019.11.28,Day1,15:27:29,30,5G,-93,-17.0,-5.0,7,-76,29,666,D
3313,3313,2019.11.28,Day1,15:27:30,30,5G,-93,-17.0,-5.0,7,-76,1037,19,D
3314,3314,2019.11.28,Day1,15:27:33,30,5G,-93,-16.0,-5.0,7,-76,280,8,D
3315,3315,2019.11.28,Day1,15:27:34,30,5G,-94,-18.0,-7.0,7,-76,1882,32,D
3316,3316,2019.11.28,Day1,15:27:36,30,5G,-93,-14.0,1.0,7,-76,217,8,D
3317,3317,2019.11.28,Day1,15:27:37,30,5G,-93,-14.0,1.0,7,-76,280,11,D
3318,3318,2019.11.28,Day1,15:27:39,30,5G,-93,-15.0,-2.0,7,-76,784,26,D
3319,3319,2019.11.28,Day1,15:27:42,30,5G,-93,-17.0,-5.0,7,-76,2215,35,D
3320,3320,2019.11.28,Day1,15:27:44,30,5G,-94,-16.0,-5.0,7,-76,284,11,D
3321,3321,2019.11.28,Day1,15:27:46,30,5G,-93,-19.0,-5.0,7,-76,1103,34,D
3322,3322,2019.11.28,Day1,15:27:49,30,5G,-93,-18.0,-4.0,7,-76,283,11,D
3323,3323,2019.11.28,Day1,15:27:51,30,5G,-93,-17.0,-8.0,7,-76,448,15,D
3324,3324,2019.11.28,Day1,15:27:52,30,5G,-94,-18.0,-5.0,7,-76,1287,25,D
3325,3325,2019.11.28,Day1,15:27:54,30,5G,-93,-19.0,-5.0,7,-76,255,2,D
3326,3326,2019.11.28,Day1,15:27:55,30,5G,-93,-19.0,-5.0,7,-76,1351,31,D
3327,3327,2019.11.28,Day1,15:27:58,30,5G,-94,-18.0,-6.0,7,-76,284,8,D
3328,3328,2019.11.28,Day1,15:27:59,30,5G,-93,-17.0,-7.0,7,-76,1464,11,D
3329,3329,2019.11.28,Day1,15:28:00,30,5G,-93,-17.0,-7.0,7,-76,279,7,D
3330,3330,2019.11.28,Day1,15:28:02,30,5G,-93,-17.0,-7.0,7,-76,281,7,D
3331,3331,2019.11.28,Day1,15:28:03,30,5G,-93,-17.0,-4.0,7,-76,467,10,D
3332,3332,2019.11.28,Day1,15:28:04,30,5G,-93,-17.0,-4.0,7,-76,281,10,D
3333,3333,2019.11.28,Day1,15:28:06,30,5G,-93,-16.0,-7.0,7,-76,2710,53,D
3334,3334,2019.11.28,Day1,15:28:08,30,5G,-94,-18.0,-5.0,7,-76,281,10,D
3335,3335,2019.11.28,Day1,15:28:09,30,5G,-94,-18.0,-5.0,7,-76,1889,36,D
3336,3336,2019.11.28,Day1,15:28:10,30,5G,-93,-17.0,-5.0,7,-76,277,10,D
3337,3337,2019.11.28,Day1,15:28:12,30,5G,-94,-17.0,-6.0,7,-76,1294,15,D
3338,3338,2019.11.28,Day1,15:28:13,30,5G,-94,-17.0,-6.0,7,-76,282,10,D
3339,3339,2019.11.28,Day1,15:28:16,30,5G,-93,-19.0,-8.0,7,-76,1440,29,D
3340,3340,2019.11.28,Day1,15:28:18,30,5G,-93,-15.0,-3.0,7,-76,276,10,D
3341,3341,2019.11.28,Day1,15:28:19,30,5G,-93,-18.0,-5.0,7,-76,3268,33,D
3342,3342,2019.11.28,Day1,15:28:20,30,5G,-93,-18.0,-5.0,7,-76,285,11,D
3343,3343,2019.11.28,Day1,15:28:22,30,5G,-92,-17.0,-7.0,7,-76,1428,34,D
3344,3344,2019.11.28,Day1,15:28:24,30,5G,-93,-18.0,-2.0,7,-76,284,11,D
3345,3345,2019.11.28,Day1,15:28:25,30,5G,-93,-18.0,-2.0,7,-76,27,672,D
3346,3346,2019.11.28,Day1,15:28:26,30,5G,-93,-18.0,-4.0,7,-76,2407,55,D
3347,3347,2019.11.28,Day1,15:28:28,30,5G,-92,-20.0,-9.0,7,-76,279,10,D
3348,3348,2019.11.28,Day1,15:28:29,30,5G,-92,-20.0,-9.0,7,-76,2826,64,D
3349,3349,2019.11.28,Day1,15:28:31,30,5G,-92,-20.0,-6.0,7,-76,281,11,D
3350,3350,2019.11.28,Day1,15:28:34,30,5G,-92,-18.0,-8.0,7,-76,1907,44,D
3351,3351,2019.11.28,Day1,15:28:35,30,5G,-94,-20.0,-9.0,7,-76,442,7,D
3352,3352,2019.11.28,Day1,15:28:36,30,5G,-94,-20.0,-9.0,7,-76,166,8,D
3353,3353,2019.11.28,Day1,15:28:38,30,5G,-94,-19.0,-7.0,7,-76,2388,51,D
3354,3354,2019.11.28,Day1,15:28:39,30,5G,-92,-17.0,-7.0,7,-76,779,23,D
3355,3355,2019.11.28,Day1,15:28:42,30,5G,-94,-18.0,-7.0,6,-78,280,11,D
3356,3356,2019.11.28,Day1,15:28:44,30,5G,-94,-18.0,-8.0,6,-78,2070,46,D
3357,3357,2019.11.28,Day1,15:28:46,30,5G,-94,-17.0,-6.0,6,-78,280,10,D
3358,3358,2019.11.28,Day1,15:28:47,30,5G,-94,-17.0,-6.0,5,-76,173,9,D
3359,3359,2019.11.28,Day1,15:28:48,30,5G,-94,-19.0,-11.0,5,-76,53,0,D
3360,3360,2019.11.28,Day1,15:28:49,30,5G,-94,-19.0,-11.0,5,-76,1717,30,D
3361,3361,2019.11.28,Day1,15:28:51,30,5G,-95,-16.0,-8.0,8,-78,280,11,D
3362,3362,2019.11.28,Day1,15:28:52,30,5G,-95,-16.0,-8.0,8,-76,11,0,D
3363,3363,2019.11.28,Day1,15:28:53,30,5G,-93,-18.0,-5.0,8,-76,3403,61,D
3364,3364,2019.11.28,Day1,15:28:54,30,5G,-93,-18.0,-5.0,8,-76,280,9,D
3365,3365,2019.11.28,Day1,15:28:56,30,5G,-94,-16.0,-8.0,8,-76,1433,21,D
3366,3366,2019.11.28,Day1,15:28:57,30,5G,-94,-17.0,-7.0,8,-76,281,11,D
3367,3367,2019.11.28,Day1,15:28:59,30,5G,-94,-17.0,-7.0,8,-76,170,2,D
3368,3368,2019.11.28,Day1,15:29:02,30,5G,-94,-17.0,-9.0,8,-76,2309,49,D
3369,3369,2019.11.28,Day1,15:29:04,30,5G,-95,-17.0,-4.0,9,-78,279,8,D
3370,3370,2019.11.28,Day1,15:29:06,30,5G,-95,-16.0,-9.0,9,-78,1630,34,D
3371,3371,2019.11.28,Day1,15:29:07,30,5G,-95,-16.0,-9.0,11,-76,275,9,D
3372,3372,2019.11.28,Day1,15:29:10,30,5G,-93,-17.0,-6.0,11,-76,1501,34,D
3373,3373,2019.11.28,Day1,15:29:12,30,5G,-93,-16.0,-5.0,11,-76,286,11,D
3374,3374,2019.11.28,Day1,15:29:14,30,5G,-94,-14.0,-3.0,11,-76,1408,31,D
3375,3375,2019.11.28,Day1,15:29:15,30,5G,-94,-16.0,-5.0,11,-76,278,9,D
3376,3376,2019.11.28,Day1,15:29:19,30,5G,-93,-15.0,-4.0,11,-76,149,6,D
3377,3377,2019.11.28,Day1,15:29:22,30,5G,-94,-13.0,1.0,11,-76,277,10,D
3378,3378,2019.11.28,Day1,15:29:24,30,5G,-94,-13.0,0.0,11,-76,1165,813,D
3379,3379,2019.11.28,Day1,15:29:25,30,5G,-94,-13.0,0.0,11,-76,283,11,D
3380,3380,2019.11.28,Day1,15:29:28,30,5G,-94,-17.0,-6.0,11,-76,279,11,D
3381,3381,2019.11.28,Day1,15:29:29,30,5G,-94,-15.0,-7.0,11,-76,1027,18,D
3382,3382,2019.11.28,Day1,15:29:30,30,5G,-94,-15.0,-7.0,11,-76,280,11,D
3383,3383,2019.11.28,Day1,15:29:33,30,5G,-93,-14.0,-4.0,11,-76,1815,42,D
3384,3384,2019.11.28,Day1,15:29:36,30,5G,-94,-17.0,-5.0,11,-76,1754,64,D
3385,3385,2019.11.28,Day1,15:29:38,30,5G,-94,-18.0,-6.0,11,-76,280,9,D
3386,3386,2019.11.28,Day1,15:29:39,30,5G,-94,-18.0,-6.0,11,-76,1153,27,D
3387,3387,2019.11.28,Day1,15:29:40,30,5G,-94,-16.0,-5.0,11,-76,259,10,D
3388,3388,2019.11.28,Day1,15:30:03,30,5G,-93,-18.0,-5.0,11,-91,67,27,D
3389,3389,2019.11.28,Day1,15:30:20,30,5G,-94,-18.0,-8.0,6,-93,44,17,D
3390,3390,2019.11.28,Day1,15:30:24,30,5G,-94,-18.0,-6.0,6,-93,12,300,D
3391,3391,2019.11.28,Day1,15:30:38,30,5G,-94,-17.0,-3.0,8,-93,41,141,D
3392,3392,2019.11.28,Day1,15:30:39,30,5G,-94,-17.0,-5.0,8,-93,18,779,D
3393,3393,2019.11.28,Day1,15:30:40,30,5G,-94,-17.0,-5.0,8,-93,15,1100,D
3394,3394,2019.11.28,Day1,15:30:41,30,5G,-93,-18.0,-4.0,8,-93,14,555,D
3395,3395,2019.11.28,Day1,15:31:11,30,5G,-94,-15.0,-3.0,8,-93,27,17,D
3396,3396,2019.11.28,Day1,15:31:39,30,5G,-93,-17.0,-6.0,8,-91,491,10,D
3397,3397,2019.11.28,Day1,15:32:15,30,5G,-94,-14.0,-4.0,12,-93,39,75,D
3398,3398,2019.11.28,Day1,15:32:16,30,5G,-93,-17.0,-2.0,10,-91,401,227,D
3399,3399,2019.11.28,Day1,15:32:17,30,5G,-93,-17.0,-2.0,10,-91,24713,461,D
3400,3400,2019.11.28,Day1,15:32:19,30,5G,-94,-18.0,-7.0,10,-91,37236,588,D
3401,3401,2019.11.28,Day1,15:32:20,30,5G,-94,-18.0,-7.0,10,-91,14480,1212,D
3402,3402,2019.11.28,Day1,15:32:21,30,5G,-94,-18.0,-8.0,9,-93,13704,759,D
3403,3403,2019.11.28,Day1,15:32:22,30,5G,-94,-18.0,-8.0,7,-91,8318,42,D
3404,3404,2019.11.28,Day1,15:32:23,30,5G,-95,-17.0,-5.0,7,-91,275,4,D
3405,3405,2019.11.28,Day1,15:32:24,30,5G,-95,-17.0,-5.0,7,-91,492,8,D
3406,3406,2019.11.28,Day1,15:32:27,30,5G,-93,-17.0,-6.0,9,-93,275,5,D
3407,3407,2019.11.28,Day1,15:32:29,30,5G,-94,-17.0,-4.0,9,-93,1959,15,D
3408,3408,2019.11.28,Day1,15:32:31,30,5G,-93,-16.0,-4.0,9,-93,279,4,D
3409,3409,2019.11.28,Day1,15:32:33,30,5G,-93,-18.0,-10.0,6,-93,277,1,D
3410,3410,2019.11.28,Day1,15:32:34,30,5G,-94,-19.0,-11.0,6,-93,1778,10,D
3411,3411,2019.11.28,Day1,15:32:37,30,5G,-93,-20.0,-9.0,5,-89,2526,25,D
3412,3412,2019.11.28,Day1,15:32:38,30,5G,-93,-20.0,-9.0,7,-86,151,2,D
3413,3413,2019.11.28,Day1,15:32:39,30,5G,-94,-19.0,-11.0,4,-89,718,19,D
3414,3414,2019.11.28,Day1,15:32:40,30,5G,-94,-19.0,-11.0,5,-86,1282,18,D
3415,3415,2019.11.28,Day1,15:32:41,30,5G,-94,-20.0,-10.0,5,-86,280,8,D
3416,3416,2019.11.28,Day1,15:32:43,30,5G,-92,-19.0,-9.0,4,-91,1084,21,D
3417,3417,2019.11.28,Day1,15:32:45,30,5G,-92,-19.0,-9.0,4,-91,277,9,D
3418,3418,2019.11.28,Day1,15:32:46,30,5G,-91,-20.0,-6.0,4,-91,790,18,D
3419,3419,2019.11.28,Day1,15:32:47,30,5G,-91,-20.0,-6.0,4,-91,282,8,D
3420,3420,2019.11.28,Day1,15:32:49,30,5G,-87,-19.0,-11.0,15,-110,1989,27,D
3421,3421,2019.11.28,Day1,15:32:53,30,5G,-92,-20.0,-9.0,13,-66,467,18,D
3422,3422,2019.11.28,Day1,15:32:54,30,5G,-92,-20.0,-9.0,9,-82,64,3,D
3423,3423,2019.11.28,Day1,15:32:55,30,5G,-87,-20.0,-10.0,9,-82,3115,40,D
3424,3424,2019.11.28,Day1,15:32:56,30,5G,-87,-20.0,-10.0,12,-72,11,0,D
3425,3425,2019.11.28,Day1,15:32:57,30,5G,-89,-18.0,-8.0,12,-72,283,11,D
3426,3426,2019.11.28,Day1,15:32:58,30,5G,-89,-18.0,-8.0,9,-110,2223,70,D
3427,3427,2019.11.28,Day1,15:33:25,30,5G,-88,-18.0,-8.0,6,-71,3881,110,D
3428,3428,2019.11.28,Day1,15:33:27,30,5G,-88,-18.0,-10.0,6,-71,4683,1596,D
3429,3429,2019.11.28,Day1,15:33:28,30,5G,-88,-18.0,-10.0,6,-71,2272,67,D
3430,3430,2019.11.28,Day1,15:33:29,30,5G,-87,-19.0,-10.0,6,-71,1491,36,D
3431,3431,2019.11.28,Day1,15:33:30,30,5G,-87,-19.0,-10.0,6,-71,1535,32,D
3432,3432,2019.11.28,Day1,15:33:31,30,5G,-88,-19.0,-8.0,8,-83,280,8,D
3433,3433,2019.11.28,Day1,15:33:32,30,5G,-88,-19.0,-8.0,8,-94,1162,24,D
3434,3434,2019.11.28,Day1,15:33:34,30,5G,-88,-19.0,-12.0,8,-72,1603,30,D
3435,3435,2019.11.28,Day1,15:33:37,30,5G,-87,-17.0,-7.0,8,-85,281,11,D
3436,3436,2019.11.28,Day1,15:33:39,30,5G,-88,-17.0,-8.0,8,-85,1922,44,D
3437,3437,2019.11.28,Day1,15:33:40,30,5G,-89,-15.0,-9.0,8,-85,357,8,D
3438,3438,2019.11.28,Day1,15:33:41,30,5G,-89,-15.0,-9.0,14,-110,282,10,D
3439,3439,2019.11.28,Day1,15:33:42,30,5G,-88,-13.0,-7.0,14,-110,1692,41,D
3440,3440,2019.11.28,Day1,15:33:45,30,5G,-88,-15.0,-10.0,14,-110,281,10,D
3441,3441,2019.11.28,Day1,15:33:46,30,5G,-88,-15.0,-10.0,14,-110,1046,23,D
3442,3442,2019.11.28,Day1,15:33:47,30,5G,-88,-16.0,-11.0,14,-110,282,9,D
3443,3443,2019.11.28,Day1,15:33:49,30,5G,-89,-17.0,-7.0,14,-110,279,11,D
3444,3444,2019.11.28,Day1,15:33:50,30,5G,-89,-17.0,-7.0,14,-110,896,18,D
3445,3445,2019.11.28,Day1,15:33:51,30,5G,-88,-18.0,-8.0,14,-110,290,11,D
3446,3446,2019.11.28,Day1,15:33:57,30,5G,-89,-19.0,-13.0,10,-89,1515,35,D
3447,3447,2019.11.28,Day1,15:33:58,30,5G,-88,-14.0,-1.0,10,-89,1351,23,D
3448,3448,2019.11.28,Day1,15:33:59,30,5G,-88,-14.0,-1.0,10,-89,286,3,D
3449,3449,2019.11.28,Day1,15:34:00,30,5G,-88,-11.0,-2.0,7,-92,1874,37,D
3450,3450,2019.11.28,Day1,15:34:03,30,5G,-87,-13.0,-2.0,7,-90,283,7,D
3451,3451,2019.11.28,Day1,15:34:04,30,5G,-87,-13.0,-2.0,8,-92,1568,27,D
3452,3452,2019.11.28,Day1,15:34:05,30,5G,-88,-13.0,2.0,8,-92,284,6,D
3453,3453,2019.11.28,Day1,15:34:07,27,5G,-87,-10.0,11.0,15,-94,283,7,D
3454,3454,2019.11.28,Day1,15:34:08,27,5G,-87,-10.0,11.0,15,-94,485,21,D
3455,3455,2019.11.28,Day1,15:34:10,27,5G,-92,-13.0,-2.0,5,-93,42,0,D
3456,3456,2019.11.28,Day1,15:34:11,27,5G,-92,-13.0,-2.0,6,-94,282,11,D
3457,3457,2019.11.28,Day1,15:34:12,27,5G,-92,-13.0,-3.0,6,-94,1032,15,D
3458,3458,2019.11.28,Day1,15:34:13,27,5G,-92,-13.0,-3.0,8,-110,286,6,D
3459,3459,2019.11.28,Day1,15:34:15,27,5G,-84,-11.0,7.0,12,-94,1460,27,D
3460,3460,2019.11.28,Day1,15:34:17,27,5G,-83,-11.0,6.0,15,-94,281,7,D
3461,3461,2019.11.28,Day1,15:34:20,27,5G,-85,-12.0,4.0,15,-94,1070,815,D
3462,3462,2019.11.28,Day1,15:34:22,27,5G,-83,-11.0,2.0,12,-64,779,29,D
3463,3463,2019.11.28,Day1,15:34:23,27,5G,-81,-12.0,6.0,12,-64,609,867,D
3464,3464,2019.11.28,Day1,15:34:24,27,5G,-81,-12.0,6.0,14,-66,285,10,D
3465,3465,2019.11.28,Day1,15:34:25,27,5G,-85,-11.0,6.0,14,-66,1508,27,D
3466,3466,2019.11.28,Day1,15:34:26,27,5G,-85,-11.0,6.0,14,-66,282,11,D
3467,3467,2019.11.28,Day1,15:34:29,27,5G,-83,-10.0,9.0,14,-68,1622,32,D
3468,3468,2019.11.28,Day1,15:34:31,27,5G,-81,-10.0,7.0,12,-66,285,11,D
3469,3469,2019.11.28,Day1,15:34:33,27,5G,-85,-12.0,4.0,11,-68,1333,21,D
3470,3470,2019.11.28,Day1,15:34:37,27,5G,-82,-12.0,5.0,15,-64,1047,24,D
3471,3471,2019.11.28,Day1,15:34:39,27,5G,-81,-12.0,2.0,15,-62,1832,40,D
3472,3472,2019.11.28,Day1,15:34:41,27,5G,-79,-11.0,12.0,15,-62,282,10,D
3473,3473,2019.11.28,Day1,15:34:43,27,5G,-71,-9.0,26.0,14,-59,281,7,D
3474,3474,2019.11.28,Day1,15:34:44,27,5G,-71,-9.0,26.0,14,-64,1724,37,D
3475,3475,2019.11.28,Day1,15:34:47,27,5G,-79,-14.0,9.0,14,-64,284,11,D
3477,3477,2019.11.28,Day1,15:34:48,12,5G,-79,-15.0,13.0,13,-62,2126,26,D
3476,3476,2019.11.28,Day1,15:34:48,12,5G,-79,-14.0,9.0,13,-62,284,11,D
3478,3478,2019.11.28,Day1,15:34:49,12,5G,-79,-15.0,13.0,15,-58,283,10,D
3479,3479,2019.11.28,Day1,15:34:51,12,5G,-73,-9.0,16.0,15,-59,1299,27,D
3480,3480,2019.11.28,Day1,15:34:53,12,5G,-80,-12.0,0.0,13,-66,282,10,D
3481,3481,2019.11.28,Day1,15:34:55,12,5G,-78,-15.0,3.0,13,-66,1752,35,D
3482,3482,2019.11.28,Day1,15:34:57,12,5G,-78,-15.0,-4.0,15,-62,286,11,D
3483,3483,2019.11.28,Day1,15:34:58,12,5G,-78,-15.0,-4.0,15,-62,1412,17,D
3484,3484,2019.11.28,Day1,15:34:59,12,5G,-81,-18.0,2.0,5,-64,283,11,D
3485,3485,2019.11.28,Day1,15:35:01,12,5G,-84,-20.0,-9.0,5,-67,283,10,D
3486,3486,2019.11.28,Day1,15:35:02,12,5G,-84,-20.0,-9.0,5,-67,3528,72,D
3487,3487,2019.11.28,Day1,15:35:05,12,5G,-78,-15.0,-4.0,10,-91,284,8,D
3488,3488,2019.11.28,Day1,15:35:06,12,5G,-82,-18.0,-8.0,10,-91,2058,33,D
3489,3489,2019.11.28,Day1,15:35:07,12,5G,-82,-18.0,-8.0,14,-86,280,10,D
3490,3490,2019.11.28,Day1,15:35:09,12,5G,-74,-11.0,4.0,14,-110,284,11,D
3491,3491,2019.11.28,Day1,15:35:10,12,5G,-70,-10.0,6.0,15,-83,1626,33,D
3492,3492,2019.11.28,Day1,15:35:11,12,5G,-70,-10.0,6.0,9,-86,282,10,D
3493,3493,2019.11.28,Day1,15:35:14,12,5G,-71,-12.0,11.0,9,-86,2113,47,D
3494,3494,2019.11.28,Day1,15:35:15,12,5G,-72,-13.0,10.0,9,-86,278,9,D
3495,3495,2019.11.28,Day1,15:35:16,12,5G,-72,-13.0,10.0,9,-86,39,16,D
3496,3496,2019.11.28,Day1,15:35:17,12,5G,-71,-14.0,3.0,9,-86,1551,35,D
3497,3497,2019.11.28,Day1,15:35:19,12,5G,-71,-13.0,-2.0,9,-86,1348,961,D
3498,3498,2019.11.28,Day1,15:35:20,12,5G,-71,-13.0,-2.0,9,-86,285,11,D
3499,3499,2019.11.28,Day1,15:35:22,12,5G,-72,-13.0,-1.0,9,-86,1936,29,D
3500,3500,2019.11.28,Day1,15:35:23,12,5G,-72,-13.0,-1.0,9,-86,279,10,D
3501,3501,2019.11.28,Day1,15:35:25,12,5G,-71,-14.0,1.0,9,-86,1741,35,D
3502,3502,2019.11.28,Day1,15:35:27,12,5G,-71,-13.0,-2.0,9,-86,281,11,D
3503,3503,2019.11.28,Day1,15:35:28,12,5G,-72,-12.0,14.0,9,-86,1671,26,D
3504,3504,2019.11.28,Day1,15:35:30,12,5G,-72,-12.0,14.0,9,-86,284,10,D
3505,3505,2019.11.28,Day1,15:35:32,12,5G,-71,-11.0,6.0,9,-86,2738,42,D
3506,3506,2019.11.28,Day1,15:35:33,12,5G,-71,-9.0,13.0,9,-86,283,9,D
3507,3507,2019.11.28,Day1,15:35:35,12,5G,-77,-13.0,1.0,9,-86,281,6,D
3508,3508,2019.11.28,Day1,15:35:36,12,5G,-77,-13.0,1.0,9,-86,1470,29,D
3509,3509,2019.11.28,Day1,15:35:39,12,5G,-77,-14.0,2.0,10,-83,2436,38,D
3510,3510,2019.11.28,Day1,15:35:40,12,5G,-77,-12.0,-3.0,10,-83,491,8,D
3511,3511,2019.11.28,Day1,15:35:41,12,5G,-77,-12.0,-3.0,10,-83,285,10,D
3512,3512,2019.11.28,Day1,15:35:43,12,5G,-78,-14.0,-7.0,10,-83,1150,25,D
3513,3513,2019.11.28,Day1,15:35:47,12,5G,-77,-12.0,0.0,9,-110,1984,29,D
3514,3514,2019.11.28,Day1,15:35:49,12,5G,-77,-13.0,-2.0,11,-110,283,8,D
3515,3515,2019.11.28,Day1,15:35:50,12,5G,-77,-13.0,-2.0,11,-110,1295,17,D
3516,3516,2019.11.28,Day1,15:35:51,12,5G,-77,-12.0,3.0,11,-110,284,8,D
3517,3517,2019.11.28,Day1,15:35:53,12,5G,-78,-13.0,-7.0,11,-110,2092,24,D
3518,3518,2019.11.28,Day1,15:35:55,12,5G,-78,-13.0,-7.0,11,-110,280,10,D
3519,3519,2019.11.28,Day1,15:35:56,12,5G,-78,-11.0,-7.0,11,-110,970,15,D
3520,3520,2019.11.28,Day1,15:35:57,12,5G,-78,-11.0,-7.0,11,-110,279,8,D
3521,3521,2019.11.28,Day1,15:35:59,12,5G,-72,-11.0,10.0,11,-110,2031,29,D
3522,3522,2019.11.28,Day1,15:36:01,12,5G,-68,-12.0,11.0,11,-110,286,10,D
3523,3523,2019.11.28,Day1,15:36:02,12,5G,-68,-12.0,7.0,11,-110,1534,27,D
3524,3524,2019.11.28,Day1,15:36:05,12,5G,-66,-15.0,5.0,14,-83,280,8,D
3525,3525,2019.11.28,Day1,15:36:06,12,5G,-66,-15.0,5.0,13,-110,1245,13,D
3526,3526,2019.11.28,Day1,15:36:07,25,5G,-66,-15.0,5.0,13,-110,1245,13,D
3527,3527,2019.11.28,Day1,15:36:07,25,5G,-64,-10.0,6.0,13,-110,285,10,D
3528,3528,2019.11.28,Day1,15:36:11,25,5G,-73,-14.0,4.0,11,-86,278,9,D
