,Date,Day,Timestamp,Speed,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State
511,2019.12.04,,12.55.25,0,5G,-99,-11,2.0,14,-83,16,52,D
538,2019.12.04,,12.55.54,0,5G,-99,-15,4.0,14,-83,21628,179,D
568,2019.12.04,,12.56.27,0,5G,-100,-19,3.0,14,-82,14,0,D
580,2019.12.04,,12.56.40,0,5G,-100,-18,0.0,14,-82,28082,199,D
581,2019.12.04,,12.56.41,0,5G,-99,-13,3.0,14,-82,792,4,D
622,2019.12.04,,12.57.25,0,5G,-99,-11,8.0,11,-84,25636,207,D
623,2019.12.04,,12.57.26,0,5G,-99,-11,5.0,11,-84,4065,22,D
658,2019.12.04,,12.58.04,0,5G,-99,-14,1.0,11,-83,11,1,D
664,2019.12.04,,12.58.11,0,5G,-98,-14,-8.0,11,-83,32713,194,D
678,2019.12.04,,12.58.26,0,5G,-99,-13,5.0,15,-81,14,0,D
707,2019.12.04,,12.58.57,0,5G,-101,-16,8.0,15,-81,17433,244,D
708,2019.12.04,,12.58.58,0,5G,-101,-16,8.0,12,-83,13937,201,D
729,2019.12.04,,12.59.21,0,5G,-99,-18,-1.0,14,-80,33,19,D
733,2019.12.04,,12.59.25,0,5G,-100,-17,1.0,14,-80,16,7,D
750,2019.12.04,,12.59.44,0,5G,-100,-18,4.0,14,-80,4353,91,D
751,2019.12.04,,12.59.45,0,5G,-99,-19,11.0,15,-83,523,13,D
752,2019.12.04,,12.59.46,0,5G,-99,-19,11.0,14,-80,29252,244,D
788,2019.12.04,,13.00.25,0,5G,-100,-16,4.0,14,-81,18,32,D
794,2019.12.04,,13.00.31,0,5G,-100,-14,7.0,14,-81,22521,144,D
823,2019.12.04,,13.01.03,0,5G,-101,-18,7.0,9,-83,36,85,D
824,2019.12.04,,13.01.04,0,5G,-101,-18,7.0,10,-80,955,17,D
835,2019.12.04,,13.01.16,0,5G,-100,-18,0.0,10,-80,4235,30,D
836,2019.12.04,,13.01.17,0,5G,-100,-18,0.0,10,-80,26074,145,D
843,2019.12.04,,13.01.25,0,5G,-100,-12,11.0,10,-80,15,26,D
877,2019.12.04,,13.02.01,0,5G,-100,-15,-1.0,14,-80,4582,43,D
878,2019.12.04,,13.02.02,0,5G,-100,-15,-1.0,14,-80,22035,125,D
889,2019.12.04,,13.02.14,0,5G,-99,-15,2.0,14,-80,47,21,D
899,2019.12.04,,13.02.25,0,5G,-100,-16,7.0,12,-82,15,27,D
921,2019.12.04,,13.02.49,0,5G,-101,-18,-4.0,11,-84,5318,110,D
922,2019.12.04,,13.02.50,0,5G,-101,-18,-4.0,11,-84,2535,47,D
923,2019.12.04,,13.02.51,0,5G,-101,-18,-3.0,11,-84,5829,108,D
924,2019.12.04,,13.02.52,0,5G,-101,-18,-3.0,11,-79,3826,103,D
943,2019.12.04,,13.03.13,0,5G,-101,-15,-1.0,14,-81,14,6,D
954,2019.12.04,,13.03.25,0,5G,-101,-13,-2.0,14,-81,15,27,D
965,2019.12.04,,13.03.37,0,5G,-100,-16,-3.0,14,-81,23637,149,D
1007,2019.12.04,,13.04.22,0,5G,-100,-15,0.0,15,-79,2085,18,D
1010,2019.12.04,,13.04.25,0,5G,-101,-16,1.0,15,-79,15,0,D
1015,2019.12.04,,13.04.31,0,5G,-100,-17,0.0,15,-81,15,15,D
1048,2019.12.04,,13.05.07,0,5G,-100,-15,-1.0,12,-110,3053,31,D
1065,2019.12.04,,13.05.25,0,5G,-101,-12,-3.0,9,-79,15,27,D
1068,2019.12.04,,13.05.28,0,5G,-101,-16,0.0,9,-79,140,95,D
1079,2019.12.04,,13.05.40,0,5G,-100,-13,-1.0,15,-83,61,51,D
1091,2019.12.04,,13.05.53,0,5G,-100,-13,1.0,15,-83,75,13,D
1120,2019.12.04,,13.06.25,0,5G,-99,-15,1.0,15,-81,19,33,D
1128,2019.12.04,,13.06.33,0,5G,-99,-18,1.0,15,-79,3881,519,D
1129,2019.12.04,,13.06.34,0,5G,-101,-17,9.0,15,-79,93972,1477,D
1130,2019.12.04,,13.06.35,0,5G,-101,-17,9.0,15,-79,133246,1191,D
1131,2019.12.04,,13.06.37,0,5G,-99,-18,-1.0,15,-79,22791,79,D
1133,2019.12.04,,13.06.39,0,5G,-100,-17,0.0,15,-79,3496,23,D
1134,2019.12.04,,13.06.40,0,5G,-100,-17,0.0,14,-81,14216,89,D
