,Date,Day,Timestamp,Speed,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,Rolling_avg
2440,2019.11.26,,14.34.42,1,5G,-103,-18,0.0,11,-83,116,23,D,
2441,2019.11.26,,14.34.43,1,5G,-103,-18,0.0,11,-83,8989,29,D,
2456,2019.11.26,,14.35.00,1,5G,-103,-12,-2.0,11,-83,11,0,D,
2460,2019.11.26,,14.35.04,1,5G,-102,-13,-5.0,11,-83,15,27,D,
2484,2019.11.26,,14.35.30,1,5G,-103,-11,7.0,12,-83,27,1,D,
2485,2019.11.26,,14.35.31,1,5G,-103,-11,7.0,12,-83,798,40,D,
2493,2019.11.26,,14.35.40,1,5G,-101,-16,3.0,11,-83,2933,201,D,
2495,2019.11.26,,14.35.42,1,5G,-102,-16,6.0,10,-87,122,4,D,
2496,2019.11.26,,14.35.43,1,5G,-101,-14,-1.0,12,-84,5276,87,D,
2502,2019.11.26,,14.35.49,1,5G,-101,-11,3.0,14,-110,2016,80,D,
2503,2019.11.26,,14.35.50,1,5G,-101,-11,3.0,14,-110,17502,184,D,
2517,2019.11.26,,14.36.05,1,5G,-102,-10,3.0,11,-84,17,31,D,
2548,2019.11.26,,14.36.39,1,5G,-101,-11,-2.0,11,-84,2344,33,D,
2567,2019.11.26,,14.37.04,1,5G,-102,-14,2.0,0,-110,11,11,D,
2573,2019.11.26,,14.37.10,1,5G,-102,-13,-3.0,13,-110,11,11,D,
2586,2019.11.26,,14.37.24,1,5G,-102,-12,4.0,11,-110,13,13,D,
2587,2019.11.26,,14.37.25,1,5G,-102,-11,6.0,11,-110,20,20,D,
2588,2019.11.26,,14.37.27,1,5G,-102,-11,6.0,11,-110,20,20,D,
2589,2019.11.26,,14.37.28,1,5G,-102,-11,0.0,12,-110,1266,62,D,
2590,2019.11.26,,14.37.29,1,5G,-102,-11,0.0,14,-110,26,45,D,
2591,2019.11.26,,14.37.30,1,5G,-102,-11,-2.0,11,-110,22,12,D,
2595,2019.11.26,,14.37.35,1,5G,-101,-13,-3.0,15,-85,40,12,D,
2622,2019.11.26,,14.38.04,1,5G,-101,-13,3.0,13,-85,16,28,D,
2629,2019.11.26,,14.38.11,1,5G,-101,-12,2.0,13,-87,15,23,D,
2650,2019.11.26,,14.38.34,1,5G,-101,-12,1.0,14,-84,100,546,D,
2651,2019.11.26,,14.38.35,1,5G,-101,-12,0.0,14,-84,7205,184,D,
2652,2019.11.26,,14.38.36,1,5G,-101,-12,0.0,14,-84,534,113,D,
2653,2019.11.26,,14.38.37,1,5G,-105,-13,5.0,14,-84,26917,914,D,
2654,2019.11.26,,14.38.38,1,5G,-105,-13,5.0,15,-88,31882,891,D,
2655,2019.11.26,,14.38.40,1,5G,-101,-17,3.0,15,-88,2386,53,D,
